"","Sample.Name","Btub_cov","cyp51_cov","cytB_cov","erg2_cov","erg24_cov","mit_cov","sdhB_cov","sdhC_cov","sdhD_cov","Average_coverage","ratio_Btub","ratio_cyp51","ratio_erg2","ratio_erg24","ratio_sdhB","ratio_sdhC","ratio_sdhD","ratio_cytB"
"325","NCSU_TR_04_06",27.9817,90.9852,2381.97,25.2487,24.205,1974.48,28.2836,26.6226,26.2521,24.670717339659,1.13420698777244,3.68798356153748,1.0234278822291,0.981122667280114,1.14644416741516,1.07911738574392,1.06409958164447,1.20637838823386
"326","NCSU_TR_04_08",24.8362,63.4454,2518.75,23.2198,19.5756,2147.4,22.6053,24.782,22.682,22.4757864232883,1.10502028860116,2.82283337299651,1.03310289405228,0.870963962342903,1.00576236018053,1.10260880457211,1.00917492152791,1.17293005495017
"327","NCSU_TR_04_09",23.9099,69.4111,3084.64,20.2651,20.6991,2694.39,29.3426,27.2125,22.7924,24.3021256331013,0.983860439246225,2.85617402559457,0.83388178902332,0.851740309160705,1.20740878567565,1.11975801667878,0.937876807325655,1.14483797816946
"328","NCSU_TR_04_10",28.7314,30.049,2780.14,30.206,29.3528,2440.04,25.5023,25.8338,22.5865,27.764222894379,1.03483537462224,1.08229213237168,1.08794689175743,1.05721669616558,0.918531020911918,0.93047084725826,0.813510973670102,1.13938296093507
"329","NCSU_TR_04_17",18.1998,77.4737,2650.04,16.9485,21.021,2276.07,21.735,20.9128,18.6755,20.1441813177753,0.903476776390035,3.84595922653044,0.841359583327647,1.04352714406174,1.07897162248142,1.03815586595949,0.92709153603183,1.16430514000009
"330","NCSU_TR_04_19",18.74,18.2292,1989.52,16.1168,13.82,1761.38,20.272,21.7929,16.7759,18.5362496453341,1.01099199452772,0.983435179650195,0.869474694632033,0.745566134705072,1.09364085982208,1.17569089848149,0.905032049146079,1.12952344184673
"331","NCSU_TR_04_22",25.0512,55.2882,2629.35,23.5314,23.4928,2385.77,28.2292,32.4387,23.2224,26.1276594686377,0.958800003883631,2.11607932453212,0.900631762605674,0.899154401036172,1.08043355486491,1.24154634053378,0.8888052153265,1.10209701689601
"332","NCSU_TR_04_23",29.2241,109.361,3247.77,24.6784,26.205,2853.2,26.2025,29.5354,25.6573,25.3955660150693,1.15075600136886,4.3063029166236,0.971760187796415,1.03187304368213,1.03177460130055,1.16301404672273,1.01030628672641,1.13829034067012
"333","NCSU_TR_04_24",26.1681,68.2463,2919.05,26.6884,23.684,2546.35,23.603,31.1935,18.9769,23.5234492249134,1.11242614761978,2.90120293786343,1.13454450258658,1.00682513748522,1.00338176490726,1.32605978407977,0.806722679933426,1.1463663675457
"334","NCSU_TR_05_01",26.6979,54.1305,3017.84,27.4962,24.6741,2637.2,28.6493,28.2384,22.7957,27.53428189181,0.969623980204155,1.96593106051191,0.998616928091329,0.896122880449599,1.04049563059502,1.02557241590526,0.827902470439243,1.14433490065221
"335","NCSU_TR_05_02",37.422,62.7171,3461.52,29.7136,30.7037,3073.86,30.934,31.4564,33.4827,30.6982384361839,1.21902760244024,2.04301950844435,0.96792524632217,1.00017791131004,1.00767997044215,1.02469723353645,1.09070427834498,1.12611504752982
"336","NCSU_TR_05_03",26.5524,56.3201,3798.84,21.3807,25.9166,3341.09,33.9178,32.3856,24.2784,24.5660196091535,1.0808588620562,2.29260176846129,0.870336356486233,1.05497758335841,1.38067951339426,1.31830880685013,0.988291973476797,1.13700618660377
"337","NCSU_TR_05_04",32.391,34.5682,3186.69,29.8907,31.8673,2804.02,37.0278,31.3215,28.1614,30.7455543108052,1.05351816631963,1.12433165623075,0.9721958400176,1.03648480940871,1.20433021391281,1.01873264938965,0.915950309931572,1.13647192245419
"338","NCSU_TR_05_05",37.2789,142.71,3756.2,33.5905,33.6866,3258.69,43.1204,46.7684,35.6557,34.813448788814,1.07081893052716,4.0992778643021,0.964871369216171,0.96763179667577,1.23861328021759,1.34340037046336,1.02419327129281,1.15267177915052
"339","NCSU_TR_05_06",22.5792,104.106,3214.67,23.549,25.2398,2669.09,30.2905,25.1962,23.4778,26.6989364805956,0.845696607294086,3.89925643950884,0.882020151518585,0.945348516722526,1.13452084587769,0.943715492874116,0.87935337862852,1.20440674537014
"340","NCSU_TR_05_07",22.8447,68.2634,2581.32,24.1746,23.1518,2266.5,25.7188,21.9646,19.2488,22.3047227520442,1.02420909929967,3.06049085473361,1.08383324324372,1.03797748384378,1.15306521788723,0.984751088106978,0.86299212117469,1.13890138980807
"341","NCSU_TR_05_15",28.6431,74.3904,3030.6,23.5138,25.3371,2723.32,23.2639,29.0913,26.8303,24.8270259813535,1.15370644963729,2.99634761150495,0.947104982194009,1.02054511156631,0.937039338399714,1.17175935699464,1.08068924647483,1.11283286576678
"342","NCSU_TR_05_20",23.38,21.4725,2520.93,22.6457,20.1097,2201.73,32.2523,27.5054,20.9605,24.7309037188344,0.945375885402619,0.868245667207346,0.915684289480842,0.813140523639053,1.30412945546497,1.11218741994667,0.847542824892284,1.14497690452508
"343","NCSU_TR_05_22",33.9549,66.6048,2447.58,26.6947,34.0992,2111.6,38.0336,37.2452,24.6491,33.390061992383,1.01691635097131,1.99474921655413,0.799480396475144,1.02123799613726,1.13906946350313,1.11545764750291,0.738216658765803,1.15911157416177
"344","NCSU_TR_06_05",26.3691,144.216,2663.83,20.6193,25.0913,2388.05,28.0312,21.7575,26.0016,22.1311195115735,1.19149417571082,6.51643491982328,0.931688068884952,1.13375647295558,1.26659656712536,0.98311791179935,1.17488859912407,1.11548334415109
"345","NCSU_TR_06_10",31.4519,155.9,2676.5,28.505,28.2674,2345.01,31.7037,31.3406,25.1944,28.702813112144,1.09577761166179,5.43152336291524,0.993108232584342,0.984830298325017,1.1045502709484,1.09189994296204,0.87776762164613,1.141359738338
"346","NCSU_TR_06_12",25.1967,56.1536,2732.81,24.4209,28.889,2366.73,32.2523,30.8147,28.743,26.0243905715993,0.968195582935088,2.15772968229585,0.938385086590684,1.11007402538474,1.23931048111449,1.18406999446236,1.10446390361846,1.15467755088244
"347","NCSU_TR_06_13",30.9805,59.7696,2811.82,26.7714,31.412,2494.35,32.4167,27.3079,24.8089,28.4856342094818,1.08758329802914,2.09823659043213,0.93982109729854,1.10273128444316,1.13800169452466,0.958655152248997,0.870926721081816,1.12727564295307
"348","NCSU_TR_06_14",35.0621,194.125,3233.43,30.0201,34.753,2687.57,41.2141,31.4196,27.397,27.4881587564653,1.27553468788641,7.06213179718126,1.09211025248969,1.26428984596235,1.49934014733913,1.14302308417111,0.996683708164198,1.20310540748706
"349","NCSU_TR_06_15",20.9562,21.0473,2178.01,18.3857,22.138,1851.89,24.463,25.8365,27.7611,24.0042764832246,0.87301943945885,0.876814596545283,0.765934353941009,0.922252333473627,1.01911007470256,1.07632904570383,1.15650642581962,1.17610117231585
"350","NCSU_TR_06_16",39.5639,102.957,3750.86,36.8819,36.0256,3326.65,43.2188,29.7902,35.3361,33.268535268605,1.18922879172669,3.09472596760696,1.10861207751472,1.08287304232467,1.299089354282,0.895446696389803,1.0621477535666,1.12751867494326
"351","NCSU_TR_06_17",27.2375,55.2894,2849.15,25.4234,24.4665,2394.13,29.1701,28.7997,22.0791,25.9565260625197,1.0493507464903,2.13007703214322,0.979460808382617,0.94259532038568,1.12380601047074,1.10953599609717,0.850618451283488,1.19005651322192
"352","NLNI042202",40.4653,101.86,2894.54,29.6859,34.5131,2139.24,37.765,36.8038,35.2586,37.1317077190859,1.0897775105345,2.74320806278574,0.799475753299148,0.929477853835957,1.01705529639803,0.991169064413449,0.949555034385798,1.35306931433593
"353","NLNI042203",27.975,81.6409,3522.55,25.1156,25.7011,2499.88,32.7199,34.7098,32.1433,31.5538107034798,0.886580713273877,2.58735468648154,0.795960913755188,0.814516517244798,1.03695557748883,1.10001927583891,1.01868203184902,1.40908763620654
"354","NLTX072301",24.9019,101.016,3642.03,26.8995,22.5283,2717.13,27.3947,26.1417,31.4613,27.4423522585904,0.907425856404305,3.681025556706,0.98021845017238,0.82093181326859,0.998263550509761,0.952604199292601,1.14645055582477,1.34039593247287
"355","NLTX072302",21.4653,93.8447,2143.08,21.3204,25.1294,1583.02,24.3484,20.1049,23.3871,24.2522903903576,0.885083414988892,3.86951906354014,0.879108721561272,1.03616605258822,1.00396290857875,0.828989743912742,0.964325415190411,1.35379211886142
"356","PLBA092301",28.4878,98.3196,2805.54,24.951,25.0007,2107.31,27.4363,25.9864,33.6969,25.9951254787748,1.09589007459343,3.78223217580845,0.959833797316065,0.961745694223067,1.05544018329136,0.999664341732764,1.29627764357259,1.33133710749724
"357","PLBA092305",24.6267,64.6356,3189.16,19.1847,23.5269,2319.83,28.2766,23.9659,18.9077,24.7060715547372,0.996787366434953,2.61618282197546,0.776517624726197,0.952271993055444,1.14452028269052,0.970040904597183,0.765305805826284,1.37473866619537
"358","PLBI082201",30.757,135.382,2892.53,23.0176,33.5112,2254.54,32.309,28.7684,26.1532,32.271260025458,0.953077133515598,4.19512593847282,0.71325383582302,1.03842242210449,1.00116946083023,0.891455740411292,0.810417689900189,1.28298012011319
"359","PLCZ072206",27.5853,99.3999,2652.54,24.4962,28.1281,1890.01,28.7894,27.6717,18.6804,26.7728094244859,1.03034760239884,3.71271831894828,0.914965613492779,1.05062190351509,1.07532233705999,1.03357475718226,0.697737757133372,1.40345289178364
"360","PLCZ072210",30.2814,58.0189,3828.18,26.593,25.1261,2759.6,38.6644,27.812,30.1812,30.4250405200255,0.9952788716935,1.90694569368979,0.87404978088679,0.825836204999044,1.27080849652612,0.914115462942256,0.991985531790335,1.387222785911
"361","PLCZ072212",29.3709,84.2634,1995.26,29.4711,28.1078,1407.26,31.2141,29.2084,30.6458,33.6300776534203,0.873352131466544,2.50559635539319,0.876331607191596,0.835793490864608,0.928160211869907,0.868520147381503,0.91126164845127,1.4178332362179
"362","PLCZ072215",31.8155,93.8576,4292.45,33.2098,33.2089,3075,31.1366,34.3624,30.3196,33.8121150234818,0.940949715151058,2.77585711319206,0.98218641386191,0.98215979618362,0.920871113160957,1.01627478719199,0.896708176313244,1.39591869918699
"363","PLCZ072305",20.8867,58.1494,2166.22,21.1344,18.4192,1610.18,21.3021,18.1376,23.4217,21.306185035791,0.980311583932725,2.72922627407573,0.99193731606562,0.864500142520056,0.999808269956159,0.851283323106963,1.09929111948738,1.34532785154455
"364","PLCZ072306",26.0609,64.9551,2360.51,23.2965,26.6649,1721.93,23.6181,27.3501,28.3608,26.0090559087847,1.00199330923034,2.49740322093202,0.895707252185631,1.02521598990426,0.908072176200093,1.05156066009925,1.09042020208127,1.37085131219039
"365","PLKB092305",31.5213,52.14,4090.03,30.6106,33.1078,3039.92,26.9317,28.921,27.2817,28.486905612436,1.10651891886212,1.83031462628353,1.07454984463588,1.16221117345742,0.945406298823938,1.01523838332846,0.957692645567307,1.34544001157925
"366","PLKO082237",29.3392,53.9451,3051.74,26.3631,27.9336,2052.14,34.3924,25.6921,23.3081,30.5507975580016,0.960341540815707,1.76575095617663,0.862926735380602,0.914332921979114,1.1257447513344,0.840963315318455,0.762929345976938,1.48710126989387
"367","PLKO082242",32.4086,64.3692,3054.75,35.3028,32.1032,2047.41,31.0324,36.7016,31.458,33.6419616313908,0.963338593483206,1.91336048430476,1.04936805965142,0.954260644838409,0.922431347494438,1.09094708572981,0.935082215023009,1.49200697466555
"368","PLKO082243",28.137,124.142,2476.89,28.8405,33.4093,1756.79,34.4907,33.6076,31.6507,32.1275112314541,0.875791461009677,3.8640403579864,0.897688581982784,1.03989692072043,1.07355654633566,1.04606920087532,0.985158787183388,1.4098953204424
"369","PLNA082247",30.1918,76.1565,2591.88,27.0905,25.1899,1959.93,25.8194,24.9877,23.939,26.3030782924461,1.14784283665653,2.89534552394467,1.02993648495431,0.957678782685835,0.981611342707937,0.949991469522263,0.910121611388541,1.32243498492293
"370","PLNA082249",29.9562,57.2174,1718.91,27.358,27.8693,1222.33,32.2685,41.906,25.9226,30.6466213456316,0.977471534697249,1.86700515383748,0.892692205494934,0.909375936932523,1.05292193994493,1.36739379938119,0.845855068578221,1.40625690280039
"371","PLRA082254",27.3672,114.991,2943.81,26.3681,28.9409,2116.93,31.4155,34.9441,23.4876,31.3326242833225,0.87344104191639,3.67000858147738,0.841554150126998,0.923666646569545,1.00264502953625,1.11526247160216,0.749621218689358,1.3906033737535
"372","PLRA082257",24.8002,92.2386,2494.5,22.1093,28.3016,1882.72,28.9988,24.6989,29.626,27.0582614657311,0.91654816889877,3.40888863524432,0.817099798817493,1.04595042204924,1.07171704422794,0.91280439548124,1.09489665614773,1.32494476077165
"373","PLRA082270",35.3819,153.059,3729.01,30.059,33.1892,2737.56,35.6308,33.6907,31.8781,35.9458256800569,0.984311789494663,4.25804657715565,0.836230617361421,0.923311660591892,0.991236098375905,0.937263211029589,0.886837328031841,1.36216557810605
"374","PLRA092320",21,54.062,1967.8,22.093,21.9198,1554.53,20.5058,23.8338,17.3921,22.3072132514409,0.94139952683886,2.4235210104744,0.990397130783377,0.982632826114402,0.919245257973918,1.06843466870343,0.779662605273054,1.26584884177211
"375","PLRA092321",25.9939,48.1122,3395.9,24.6734,21.2753,2740.29,21.5799,24.3392,21.1499,25.7695778029348,1.0087049232541,1.86701545395597,0.957462329754973,0.825597538411244,0.837417677737132,0.944493549181396,0.820731335287585,1.23924840071671
"376","PLRA092322",21.3563,76.8653,2546.51,20.8153,19.5335,2048.51,20.6366,23.1962,21.4119,20.8944785060803,1.02210256139129,3.67873742231146,0.996210553613135,0.9348642032064,0.987658054925599,1.11015931760393,1.02476355146979,1.24310352402478
"377","PLSK082271",36.3752,99.4335,3687.76,35.7261,35.3285,2615.65,37.1238,40.312,29.9325,36.7171465580241,0.990687006206113,2.70809442784083,0.973008617201287,0.962179889010993,1.0110753007817,1.09790666701986,0.815218577857015,1.40988282071378
"378","PLSK082274",39.1352,101.709,3812.85,31.799,34.2063,2704.6,36.5602,35.609,32.2273,36.5545571840371,1.0705970203105,2.78238905994503,0.869905217013166,0.935760207073099,1.00015436696263,0.974132987597781,0.88162195038361,1.40976484507875
"379","PLSK082276",33.8678,68.9386,3036.81,29.5704,37.68,2399.83,38.4329,42.2193,36.486,34.0795684224569,0.99378605914747,2.02287186109354,0.867687044432007,1.10564780436511,1.12774022028619,1.23884491366327,1.07061214941787,1.26542713442202
"380","PLSK092301",30.2984,79.2841,3069.89,29.3769,31.3075,2303.94,31.1979,33.252,33.0214,31.5171400968189,0.961330879227144,2.51558674919246,0.932092820279879,0.993348378178512,0.989870905296667,1.05504496594081,1.04772831223138,1.33245223399915
"381","PLSK092305",25.4318,86.2333,2810.69,16.549,20.6629,2256.11,29.0764,20.8529,20.1829,23.5687279789739,1.07904847570425,3.65880161529847,0.702159234675867,0.876708323776903,1.23368558650851,0.884769853451712,0.856342354072122,1.24581248254739
"382","PLSM082283",34.3971,153.569,3460.11,33.6734,31.7431,2533.83,38.2847,29.1063,34.5618,33.7700211610857,1.01856909819283,4.54749492952532,0.997138848074012,0.939978682529776,1.133688954987,0.861897594353306,1.02344620499755,1.36556517209126
"383","PLSM082285",32.6711,96.9285,2828.56,29.294,31.8955,2095.64,36.6285,35.391,30.2669,33.690997518508,0.969727891910956,2.87698516337347,0.869490432389468,0.946706905382613,1.08718953720139,1.05045865681353,0.898367582716214,1.34973564161784
"384","PLSM082286",25.6638,76.9149,3472.5,26.7726,28.4422,2684.38,33.2535,26.3774,18.3789,29.1652751197647,0.879943696557423,2.63720810738646,0.917961510394146,0.975207670190133,1.14017439792518,0.904411149618287,0.630163779512747,1.29359479656382
"385","PLSM092311",29.3465,139.298,3574.22,32.9146,38.6255,2776.65,35.8333,31.564,31.4547,32.7859863428631,0.895092790349685,4.24870548481524,1.00392282409295,1.17811004970445,1.09294561479009,0.962728394684118,0.959394653284454,1.28724182017899
"386","POL_1",43.1096,214.088,7781.17,50.3379,43.3219,5957.55,48.4213,47.297,42.911,46.1082290797661,0.9349654250529,4.64316249556306,1.09173353660833,0.93956980922113,1.0501661192893,1.02578218560894,0.930658167889403,1.30610234072731
"387","POL_3",33.5981,163.742,4735.08,34.4937,33.774,3433.41,42.6377,39.3692,29.4366,35.7330854150449,0.940251859299393,4.58236388204694,0.965315466026814,0.945174468079377,1.19322749504436,1.10175764400754,0.823791163234008,1.37911871870822
"388","POL_5",46.9397,225.36,7051.36,49.0415,50.3476,5514.39,48.6389,48.6921,36.2471,48.9282663249764,0.959357515106533,4.60592653136701,1.00231427932213,1.02900846037741,0.994085906844635,0.995173212894816,0.7408212618704,1.27871985840682
"389","POL_6",40.852,154.975,6900.81,42.495,39.3469,5358.03,50.2384,45.5014,37.9951,41.9143135911911,0.97465511181807,3.69742426206808,1.01385413141851,0.938746137745873,1.19859770316168,1.08558141840984,0.906494625453802,1.28793791748087
"390","PTOD042301",22.5396,18.7974,1804.71,18.1696,21.2378,1400.73,23.7616,18.7411,24.3163,22.2265357044083,1.01408515927786,0.845718840308156,0.817473322952273,0.955515528035608,1.069064487422,0.843185831982039,1.09402114316795,1.28840675933263
"391","ROGT052201",41.2186,229.884,5629.59,34.5779,42.7687,3919.84,40.6887,47.3569,33.6343,40.8236070234308,1.00967560206874,5.63115355946028,0.847007467521278,1.04764627916031,0.99669536738012,1.16003713177083,0.82389339042715,1.43617851749051
"392","ROGT052209",44.0956,119.539,3119.16,38.8467,48.4271,2478.45,52.838,41.8624,29.6079,43.749148928691,1.00791903567938,2.73237315301477,0.887941844613212,1.10692667596652,1.20774920870171,0.956873471258462,0.676765165152343,1.25851237668704
"393","ROLV052202",35.3806,64.215,3664.71,34.0842,33.9481,2603.91,43.3252,28.5572,31.1779,32.9500123467585,1.07376591024193,1.9488611817263,1.03442146367976,1.03029096446878,1.31487659379473,0.86668252805099,0.946218158339087,1.40738735209742
"394","ROLV052206",38.1705,144.418,5997.82,36.2374,41.0007,4359.64,38.6447,40.158,38.8913,37.6652757217641,1.0134135292668,3.83424778479853,0.96209039508135,1.08855435714516,1.02600337471232,1.06618096457463,1.03255051913844,1.37576038388491
"395","ROLV052209",36.5737,98.0673,5366.98,35.9535,29.5788,4041.78,40.3472,43.2507,31.1779,36.394507422076,1.00492361596891,2.69456318951345,0.987882583023819,0.8127270320482,1.10860684366692,1.18838536536327,0.856664980746195,1.32787534205226
"396","SEAB072243",27.0585,108.923,2875.48,27.8894,25.6636,1947.21,36.4178,26.9755,30.7792,29.8458685120123,0.906607894124762,3.64951684874444,0.934447593266557,0.859871107107202,1.22019568589008,0.903826939703328,1.03127171479738,1.47671797084033
"397","SEAB072246",30.1523,79.5381,2624.06,28.9962,33.3607,1924.25,31.0891,33.6962,30.9028,31.5174869480902,0.95668477787145,2.52361808322474,0.920003553828933,1.05848223416244,0.986407959847948,1.06912711839932,0.980496955575722,1.36367935559309
"398","SEUP072201",27.6918,99.1223,2767.74,23.9008,28.542,1993.88,26.3345,23.3106,18.944,27.19633879712,1.01821793758991,3.64469279263784,0.878824174764694,1.04947949843243,0.96831048460055,0.857122724271567,0.696564347918997,1.38811763997833
"399","SEUP072203",32.3727,116.573,1621.29,27.4196,34.0131,1086.79,33.9132,23.2234,36.168,33.1709747360065,0.975934540894272,3.51430734031045,0.82661423784561,1.02538741386696,1.02237574475579,0.700112076441077,1.09035083496477,1.49181534611102
"400","SEUP072204",35.6577,122.598,4195.81,30.206,33.3771,2978.05,32.6146,33.2289,32.6376,33.584040750789,1.06174537675793,3.65048389828195,0.899415297407009,0.993838122329454,0.971133885943542,0.989425312057464,0.971818735041085,1.40891187186246
"401","TRSA062307",22.1169,79.3461,1800.85,21.9008,23.4139,1398.49,23.9653,20.0531,21.7216,23.8947347349634,0.925597218187067,3.32065205494408,0.916553384790423,0.97987695865651,1.00295317214522,0.839226725989043,0.909053824657714,1.28771031612668
"402","TRSA062309",27.1011,73.567,2463.24,24.3982,29.6445,1840.89,29.5833,22.7084,22.2702,26.6359756993226,1.01746225878593,2.76194124932585,0.915986719443526,1.1129496563084,1.11065201192357,0.852546205040182,0.836094770899133,1.33807017257957
"403","TRSA062310",24.7546,93.7773,2028.69,25.0101,24.4947,1554.42,21.1806,23.8392,19.911,24.8098218365541,0.997774194554161,3.77984576502807,1.00807253533562,0.987298504655531,0.853718343466421,0.960877516858101,0.802545061837715,1.305110587872
"404","TUR_1a",35.4062,97.3727,5002.36,32.3065,31.6367,4126.77,31.4259,30.9251,26.7562,33.4377712533605,1.05886841954042,2.91205712432805,0.966167863139299,0.946136623768563,0.939832375844777,0.92485530108087,0.800178929309201,1.21217320083261
"405","TUR_1b",27.9135,92.0762,3431.52,23.4058,24.1899,3083.54,26.9907,27.9033,26.2059,25.5087538467251,1.09427140846332,3.60959224246154,0.917559522532494,0.948297989990036,1.05809559189679,1.09387154573144,1.02732968287921,1.1128508143238
"406","TUR_1c",29.7503,97.8819,5549.13,34.8894,33.09,4630,37.934,28.3706,23.3937,32.9464551437311,0.902989407212774,2.9709387420584,1.05897280444262,1.00435691353266,1.15138335321692,0.861112367817156,0.710052110248081,1.1985161987041
"407","UKCA042302",25.0274,61.3798,2518.11,26.1771,24.3003,1808.63,28.9433,22.4196,26.5206,24.1316421831401,1.03711963777939,2.54354011774979,1.08476247912747,1.00698907333284,1.19939205878917,0.929054054003161,1.09899690202306,1.39227481574451
"408","UKCA042310",19.2266,73.1004,2459.64,17.093,22.1032,1814.21,25.6192,18.0245,19.682,20.4248138156505,0.941335386140344,3.57899957668093,0.836874213604949,1.08217387925776,1.25431743129865,0.882480504482677,0.9636317950139,1.35576366572778
"409","UKCA042316",20.0378,59.987,2546.86,22.9887,20.9264,1858.1,24.9965,17.6172,21.5041,21.9732857526262,0.911916416396903,2.72999680955,1.04621130671149,0.952356431149534,1.13758589777646,0.801755376885063,0.978647446817546,1.37067972660244
"410","UKCA042327",20.7089,83.8517,2215.7,19.5992,14.1912,1614.15,20.2303,18.9169,20.425,22.1437510089272,0.935202892755218,3.78669810576335,0.885089431871711,0.640867032612445,0.913589571696512,0.854277127320195,0.922382119983453,1.37267292382988
"411","UKCA092201",26.9939,70.1955,2699.46,27.3455,26.3699,1940.73,23.2975,27.3515,22.2125,27.4568440390683,0.983139211541954,2.55657569020383,0.995944761935863,0.960412637464026,0.848513396763664,0.996163286686612,0.808996837669831,1.3909508277813
"412","UKCA092202",33.3076,144.929,2429.81,33.9196,31.2175,1742.43,34.0752,37.2057,29.7595,33.6082384148523,0.991054621454975,4.31230575702987,1.00926444228657,0.928864512761973,1.01389425947839,1.10704106358511,0.885482292545525,1.39449504427725
"413","UKCA092203",33.0542,151.126,3589.73,33.2852,32.0401,2574.72,29.6562,27.7343,32.369,33.8586145260943,0.976241953861569,4.46344311825074,0.983064442118493,0.94629093506786,0.875883446948027,0.819120935342042,0.956004858824147,1.39422150758141
"414","UKCA092204",27.1419,82.3166,3279.84,26.0465,27.0072,2262.98,27.4699,30.6512,24.2241,29.2376920030501,0.928318828899646,2.81542742810933,0.890853491352286,0.923711762104293,0.939537224659673,1.04834540280411,0.82852299003194,1.4493455532086
"415","UKCA092205",30.6328,175.231,2819.99,34.5239,35.5677,2036.78,33.7778,24.0136,28.285,33.7234459170144,0.908353199592362,5.19611787096737,1.02373583307457,1.05468759294421,1.00161175946015,0.712074325354886,0.838733979605846,1.38453343021829
